Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
C1314,1nF,C_0603_1608Metric,62.025097,111.593355,0.0,top
C1315,1.5nF,C_0603_1608Metric,74.110297,111.593355,0.0,top
C1316,2.2nF,C_0603_1608Metric,86.307497,111.593355,0.0,top
C1317,2.7nF,C_0603_1608Metric,98.448697,111.593355,0.0,top
C1318,3.3nF,C_0603_1608Metric,25.537697,102.451755,0.0,top
C1319,4.7nF,C_0603_1608Metric,37.596897,102.451755,0.0,top
C1320,6.8nF,C_0603_1608Metric,49.649497,102.451755,0.0,top
C1321,8.2nF,C_0603_1608Metric,61.726897,102.451755,0.0,top
C1322,10nF,C_0603_1608Metric,73.759897,102.451755,0.0,top
C1323,15nF,C_0603_1608Metric,85.799497,102.451755,0.0,top
C1324,22nF,C_0603_1608Metric,97.889897,102.451755,0.0,top
C1325,33nF,C_0603_1608Metric,25.525297,93.434755,0.0,top
C1326,47nF,C_0603_1608Metric,37.588897,93.438755,0.0,top
C1327,68nF,C_0603_1608Metric,49.624097,93.438755,0.0,top
C1328,100nF,C_0603_1608Metric,61.726697,93.438755,0.0,top
C1329,220nF,C_0603_1608Metric,73.674297,93.438755,0.0,top
C1330,330nF,C_0603_1608Metric,85.799497,93.434755,0.0,top
C1331,470nF,C_0603_1608Metric,97.788297,93.434755,0.0,top
C1332,1uF,C_0603_1608Metric,25.499297,84.341555,0.0,top
C1333,2.2uF,C_0603_1608Metric,37.577297,84.341555,0.0,top
C1334,4.7uF,C_0603_1608Metric,49.655297,84.341555,0.0,top
C1335,10uF,C_0603_1608Metric,61.720297,84.341555,0.0,top
C1336,10uF,C_0603_1608Metric,73.785297,84.341555,0.0,top
C1337,22uF,C_0603_1608Metric,85.850297,84.341555,0.0,top
C1338,1nF,C_0603_1608Metric,62.025097,110.110955,0.0,top
C1339,1.5nF,C_0603_1608Metric,74.110297,110.110955,0.0,top
C1340,2.2nF,C_0603_1608Metric,86.307497,110.110955,0.0,top
C1341,2.7nF,C_0603_1608Metric,98.448697,110.110955,0.0,top
C1342,3.3nF,C_0603_1608Metric,25.537697,100.978555,0.0,top
C1343,4.7nF,C_0603_1608Metric,37.596897,100.978555,0.0,top
C1344,6.8nF,C_0603_1608Metric,49.649497,100.978555,0.0,top
C1345,8.2nF,C_0603_1608Metric,61.726897,100.978555,0.0,top
C1346,10nF,C_0603_1608Metric,73.759897,100.978555,0.0,top
C1347,15nF,C_0603_1608Metric,85.799497,100.978555,0.0,top
C1348,22nF,C_0603_1608Metric,97.889897,100.978555,0.0,top
C1349,33nF,C_0603_1608Metric,25.525297,91.961555,0.0,top
C1350,47nF,C_0603_1608Metric,37.588897,91.965555,0.0,top
C1351,68nF,C_0603_1608Metric,49.624097,91.965555,0.0,top
C1352,100nF,C_0603_1608Metric,61.726697,91.965555,0.0,top
C1353,220nF,C_0603_1608Metric,73.674297,91.965555,0.0,top
C1354,330nF,C_0603_1608Metric,85.799497,91.961555,0.0,top
C1355,470nF,C_0603_1608Metric,97.788297,91.961555,0.0,top
C1356,1uF,C_0603_1608Metric,25.499297,82.868355,0.0,top
C1357,2.2uF,C_0603_1608Metric,37.577297,82.868355,0.0,top
C1358,4.7uF,C_0603_1608Metric,49.655297,82.868355,0.0,top
C1359,10uF,C_0603_1608Metric,61.720297,82.868355,0.0,top
C1360,10uF,C_0603_1608Metric,73.785297,82.868355,0.0,top
C1361,22uF,C_0603_1608Metric,85.850297,82.868355,0.0,top
C1362,1nF,C_0603_1608Metric,62.025097,108.637755,0.0,top
C1363,1.5nF,C_0603_1608Metric,74.110297,108.637755,0.0,top
C1364,2.2nF,C_0603_1608Metric,86.307497,108.637755,0.0,top
C1365,2.7nF,C_0603_1608Metric,98.448697,108.637755,0.0,top
C1366,3.3nF,C_0603_1608Metric,25.537697,99.505355,0.0,top
C1367,4.7nF,C_0603_1608Metric,37.596897,99.505355,0.0,top
C1368,6.8nF,C_0603_1608Metric,49.649497,99.505355,0.0,top
C1369,8.2nF,C_0603_1608Metric,61.726897,99.505355,0.0,top
C1370,10nF,C_0603_1608Metric,73.759897,99.505355,0.0,top
C1371,15nF,C_0603_1608Metric,85.799497,99.505355,0.0,top
C1372,22nF,C_0603_1608Metric,97.889897,99.505355,0.0,top
C1373,33nF,C_0603_1608Metric,25.525297,90.488355,0.0,top
C1374,47nF,C_0603_1608Metric,37.588897,90.492355,0.0,top
C1375,68nF,C_0603_1608Metric,49.624097,90.492355,0.0,top
C1376,100nF,C_0603_1608Metric,61.726697,90.492355,0.0,top
C1377,220nF,C_0603_1608Metric,73.674297,90.492355,0.0,top
C1378,330nF,C_0603_1608Metric,85.799497,90.488355,0.0,top
C1379,470nF,C_0603_1608Metric,97.788297,90.488355,0.0,top
C1380,1uF,C_0603_1608Metric,25.499297,81.395155,0.0,top
C1381,2.2uF,C_0603_1608Metric,37.577297,81.395155,0.0,top
C1382,4.7uF,C_0603_1608Metric,49.655297,81.395155,0.0,top
C1383,10uF,C_0603_1608Metric,61.720297,81.395155,0.0,top
C1384,10uF,C_0603_1608Metric,73.785297,81.395155,0.0,top
C1385,22uF,C_0603_1608Metric,85.850297,81.395155,0.0,top
C1386,1nF,C_0603_1608Metric,64.987897,114.530555,0.0,top
C1387,1.5nF,C_0603_1608Metric,77.113897,114.530555,0.0,top
C1388,2.2nF,C_0603_1608Metric,89.304697,114.530555,0.0,top
C1389,2.7nF,C_0603_1608Metric,101.411497,114.530555,0.0,top
C1390,3.3nF,C_0603_1608Metric,28.500497,105.398155,0.0,top
C1391,4.7nF,C_0603_1608Metric,40.562697,105.398155,0.0,top
C1392,6.8nF,C_0603_1608Metric,52.653097,105.398155,0.0,top
C1393,8.2nF,C_0603_1608Metric,64.692697,105.398155,0.0,top
C1394,10nF,C_0603_1608Metric,76.757097,105.398155,0.0,top
C1395,15nF,C_0603_1608Metric,88.762297,105.398155,0.0,top
C1396,22nF,C_0603_1608Metric,100.852697,105.398155,0.0,top
C1397,33nF,C_0603_1608Metric,28.488097,96.381155,0.0,top
C1398,47nF,C_0603_1608Metric,40.562697,96.381155,0.0,top
C1399,68nF,C_0603_1608Metric,52.627697,96.381155,0.0,top
C1400,100nF,C_0603_1608Metric,64.692697,96.381155,0.0,top
C1401,220nF,C_0603_1608Metric,76.681497,96.381155,0.0,top
C1402,330nF,C_0603_1608Metric,88.800097,96.381155,0.0,top
C1403,470nF,C_0603_1608Metric,100.785497,96.381155,0.0,top
C1404,1uF,C_0603_1608Metric,28.462097,87.287955,0.0,top
C1405,2.2uF,C_0603_1608Metric,40.625297,87.287955,0.0,top
C1406,4.7uF,C_0603_1608Metric,52.652497,87.287955,0.0,top
C1407,10uF,C_0603_1608Metric,64.683097,87.287955,0.0,top
C1408,10uF,C_0603_1608Metric,76.782497,87.287955,0.0,top
C1409,22uF,C_0603_1608Metric,88.847497,87.287955,0.0,top
C1410,1nF,C_0603_1608Metric,64.987897,113.057355,0.0,top
C1411,1.5nF,C_0603_1608Metric,77.113897,113.057355,0.0,top
C1412,2.2nF,C_0603_1608Metric,89.304697,113.057355,0.0,top
C1413,2.7nF,C_0603_1608Metric,101.411497,113.057355,0.0,top
C1414,3.3nF,C_0603_1608Metric,28.500497,103.924955,0.0,top
C1415,4.7nF,C_0603_1608Metric,40.562697,103.924955,0.0,top
C1416,6.8nF,C_0603_1608Metric,52.653097,103.924955,0.0,top
C1417,8.2nF,C_0603_1608Metric,64.692697,103.924955,0.0,top
C1418,10nF,C_0603_1608Metric,76.757097,103.924955,0.0,top
C1419,15nF,C_0603_1608Metric,88.762297,103.924955,0.0,top
C1420,22nF,C_0603_1608Metric,100.852697,103.924955,0.0,top
C1421,33nF,C_0603_1608Metric,28.488097,94.907955,0.0,top
C1422,47nF,C_0603_1608Metric,40.562697,94.911955,0.0,top
C1423,68nF,C_0603_1608Metric,52.627697,94.911955,0.0,top
C1424,100nF,C_0603_1608Metric,64.692697,94.911955,0.0,top
C1425,220nF,C_0603_1608Metric,76.681497,94.911955,0.0,top
C1426,330nF,C_0603_1608Metric,88.800097,94.907955,0.0,top
C1427,470nF,C_0603_1608Metric,100.785497,94.907955,0.0,top
C1428,1uF,C_0603_1608Metric,28.462097,85.814755,0.0,top
C1429,2.2uF,C_0603_1608Metric,40.625297,85.814755,0.0,top
C1430,4.7uF,C_0603_1608Metric,52.652497,85.814755,0.0,top
C1431,10uF,C_0603_1608Metric,64.683097,85.814755,0.0,top
C1432,10uF,C_0603_1608Metric,76.782497,85.814755,0.0,top
C1433,22uF,C_0603_1608Metric,88.847497,85.814755,0.0,top
C1434,1nF,C_0603_1608Metric,64.987897,111.593355,0.0,top
C1435,1.5nF,C_0603_1608Metric,77.113897,111.593355,0.0,top
C1436,2.2nF,C_0603_1608Metric,89.304697,111.593355,0.0,top
C1437,2.7nF,C_0603_1608Metric,101.411497,111.593355,0.0,top
C1438,3.3nF,C_0603_1608Metric,28.500497,102.451755,0.0,top
C1439,4.7nF,C_0603_1608Metric,40.562697,102.451755,0.0,top
C1440,6.8nF,C_0603_1608Metric,52.653097,102.451755,0.0,top
C1441,8.2nF,C_0603_1608Metric,64.692697,102.451755,0.0,top
C1442,10nF,C_0603_1608Metric,76.757097,102.451755,0.0,top
C1443,15nF,C_0603_1608Metric,88.762297,102.451755,0.0,top
C1444,22nF,C_0603_1608Metric,100.852697,102.451755,0.0,top
C1445,33nF,C_0603_1608Metric,28.488097,93.434755,0.0,top
C1446,47nF,C_0603_1608Metric,40.562697,93.438755,0.0,top
C1447,68nF,C_0603_1608Metric,52.627697,93.438755,0.0,top
C1448,100nF,C_0603_1608Metric,64.692697,93.438755,0.0,top
C1449,220nF,C_0603_1608Metric,76.681497,93.438755,0.0,top
C1450,330nF,C_0603_1608Metric,88.800097,93.434755,0.0,top
C1451,470nF,C_0603_1608Metric,100.785497,93.434755,0.0,top
C1452,1uF,C_0603_1608Metric,28.462097,84.341555,0.0,top
C1453,2.2uF,C_0603_1608Metric,40.625297,84.341555,0.0,top
C1454,4.7uF,C_0603_1608Metric,52.652497,84.341555,0.0,top
C1455,10uF,C_0603_1608Metric,64.683097,84.341555,0.0,top
C1456,10uF,C_0603_1608Metric,76.782497,84.341555,0.0,top
C1457,22uF,C_0603_1608Metric,88.847497,84.341555,0.0,top
C1458,1nF,C_0603_1608Metric,64.987897,110.110955,0.0,top
C1459,1.5nF,C_0603_1608Metric,77.113897,110.110955,0.0,top
C1460,2.2nF,C_0603_1608Metric,89.304697,110.110955,0.0,top
C1461,2.7nF,C_0603_1608Metric,101.411497,110.110955,0.0,top
C1462,3.3nF,C_0603_1608Metric,28.500497,100.978555,0.0,top
C1463,4.7nF,C_0603_1608Metric,40.562697,100.978555,0.0,top
C1464,6.8nF,C_0603_1608Metric,52.653097,100.978555,0.0,top
C1465,8.2nF,C_0603_1608Metric,64.692697,100.978555,0.0,top
C1466,10nF,C_0603_1608Metric,76.757097,100.978555,0.0,top
C1467,15nF,C_0603_1608Metric,88.762297,100.978555,0.0,top
C1468,22nF,C_0603_1608Metric,100.852697,100.978555,0.0,top
C1469,33nF,C_0603_1608Metric,28.488097,91.961555,0.0,top
C1470,47nF,C_0603_1608Metric,40.562697,91.965555,0.0,top
C1471,68nF,C_0603_1608Metric,52.627697,91.965555,0.0,top
C1472,100nF,C_0603_1608Metric,64.692697,91.965555,0.0,top
C1473,220nF,C_0603_1608Metric,76.681497,91.965555,0.0,top
C1474,330nF,C_0603_1608Metric,88.800097,91.961555,0.0,top
C1475,470nF,C_0603_1608Metric,100.785497,91.961555,0.0,top
C1476,1uF,C_0603_1608Metric,28.462097,82.868355,0.0,top
C1477,2.2uF,C_0603_1608Metric,40.625297,82.868355,0.0,top
C1478,4.7uF,C_0603_1608Metric,52.652497,82.868355,0.0,top
C1479,10uF,C_0603_1608Metric,64.683097,82.868355,0.0,top
C1480,10uF,C_0603_1608Metric,76.782497,82.868355,0.0,top
C1481,22uF,C_0603_1608Metric,88.847497,82.868355,0.0,top
C1482,1nF,C_0603_1608Metric,64.987897,108.637755,0.0,top
C1483,1.5nF,C_0603_1608Metric,77.113897,108.637755,0.0,top
C1484,2.2nF,C_0603_1608Metric,89.304697,108.637755,0.0,top
C1485,2.7nF,C_0603_1608Metric,101.411497,108.637755,0.0,top
C1486,3.3nF,C_0603_1608Metric,28.500497,99.505355,0.0,top
C1487,4.7nF,C_0603_1608Metric,40.562697,99.505355,0.0,top
C1488,6.8nF,C_0603_1608Metric,52.653097,99.505355,0.0,top
C1489,8.2nF,C_0603_1608Metric,64.692697,99.505355,0.0,top
C1490,10nF,C_0603_1608Metric,76.757097,99.505355,0.0,top
C1491,15nF,C_0603_1608Metric,88.762297,99.505355,0.0,top
C1492,22nF,C_0603_1608Metric,100.852697,99.505355,0.0,top
C1493,33nF,C_0603_1608Metric,28.488097,90.488355,0.0,top
C1494,47nF,C_0603_1608Metric,40.562697,90.492355,0.0,top
C1495,68nF,C_0603_1608Metric,52.627697,90.492355,0.0,top
C1496,100nF,C_0603_1608Metric,64.692697,90.492355,0.0,top
C1497,220nF,C_0603_1608Metric,76.681497,90.492355,0.0,top
C1498,330nF,C_0603_1608Metric,88.800097,90.488355,0.0,top
C1499,470nF,C_0603_1608Metric,100.785497,90.488355,0.0,top
C1500,1uF,C_0603_1608Metric,28.462097,81.395155,0.0,top
C1501,2.2uF,C_0603_1608Metric,40.625297,81.395155,0.0,top
C1502,4.7uF,C_0603_1608Metric,52.652497,81.395155,0.0,top
C1503,10uF,C_0603_1608Metric,64.683097,81.395155,0.0,top
C1504,10uF,C_0603_1608Metric,76.782497,81.395155,0.0,top
C1505,22uF,C_0603_1608Metric,88.847497,81.395155,0.0,top
C1506,100pF,C_0603_1608Metric,83.285497,117.742555,0.0,top
C1507,150pF,C_0603_1608Metric,92.416497,117.691755,0.0,top
C1508,200pF,C_0603_1608Metric,101.557297,117.691755,0.0,top
C1509,220pF,C_0603_1608Metric,25.519297,110.110955,0.0,top
C1510,330pF,C_0603_1608Metric,34.663497,110.110955,0.0,top
C1511,470pF,C_0603_1608Metric,43.737097,110.110955,0.0,top
C1512,680pF,C_0603_1608Metric,52.931897,110.110955,0.0,top
C1513,100pF,C_0603_1608Metric,86.282697,119.204155,0.0,top
C1514,150pF,C_0603_1608Metric,95.413697,117.691755,0.0,top
C1515,200pF,C_0603_1608Metric,104.544697,117.691755,0.0,top
C1516,220pF,C_0603_1608Metric,25.519297,108.649355,0.0,top
C1517,330pF,C_0603_1608Metric,34.663497,108.637755,0.0,top
C1518,470pF,C_0603_1608Metric,43.737097,108.637755,0.0,top
C1519,680pF,C_0603_1608Metric,52.931897,108.637755,0.0,top
C1520,100pF,C_0603_1608Metric,86.282697,123.635355,0.0,top
C1521,150pF,C_0603_1608Metric,95.413697,123.635355,0.0,top
C1522,200pF,C_0603_1608Metric,104.557697,123.635355,0.0,top
C1523,220pF,C_0603_1608Metric,25.499897,114.542155,0.0,top
C1524,330pF,C_0603_1608Metric,34.663497,114.590555,0.0,top
C1525,470pF,C_0603_1608Metric,43.737097,114.590555,0.0,top
C1526,680pF,C_0603_1608Metric,52.931897,114.590555,0.0,top
C1527,100pF,C_0603_1608Metric,86.282697,122.162155,0.0,top
C1528,150pF,C_0603_1608Metric,95.413697,122.141355,0.0,top
C1529,200pF,C_0603_1608Metric,104.557697,122.141355,0.0,top
C1530,220pF,C_0603_1608Metric,25.499897,113.068955,0.0,top
C1531,330pF,C_0603_1608Metric,34.663497,113.096555,0.0,top
C1532,470pF,C_0603_1608Metric,43.737097,113.096555,0.0,top
C1533,680pF,C_0603_1608Metric,52.931897,113.096555,0.0,top
C1534,100pF,C_0603_1608Metric,86.282697,120.688955,0.0,top
C1535,150pF,C_0603_1608Metric,95.413697,120.638155,0.0,top
C1536,200pF,C_0603_1608Metric,104.557697,120.638155,0.0,top
C1537,220pF,C_0603_1608Metric,25.499897,111.595755,0.0,top
C1538,330pF,C_0603_1608Metric,34.663497,111.593355,0.0,top
C1539,470pF,C_0603_1608Metric,43.737097,111.593355,0.0,top
C1540,680pF,C_0603_1608Metric,52.931897,111.593355,0.0,top
C1541,12pF ,C_0805_2012Metric,19.715897,77.908955,0.0,top
C1542,10nF,C_1206_3216Metric,48.044018,30.27696,0.0,top
C1543,1nF,C_1206_3216Metric,20.280018,30.27696,0.0,top
C1544,100nF,C_1206_3216Metric,61.887018,30.27696,0.0,top
C1545,220nF,C_1206_3216Metric,75.984018,30.27696,0.0,top
C1546,1nF,C_1206_3216Metric,34.201018,30.27696,0.0,top
C1547,2.2uF,C_1206_3216Metric,20.358018,16.68796,0.0,top
C1548,1uF,C_1206_3216Metric,90.081018,30.27696,0.0,top
C1549,100uF,C_1206_3216Metric,90.335018,16.68796,0.0,top
C1550,4.7uF,C_1206_3216Metric,34.455018,16.68796,0.0,top
C1551,22uF,C_1206_3216Metric,71.793018,16.68796,0.0,top
C1552,10uF,C_1206_3216Metric,48.552018,16.68796,0.0,top
C1553,47uF,C_1206_3216Metric,81.064018,16.68796,0.0,top
C1554,22uF,C_1206_3216Metric,62.522018,16.68796,0.0,top
C1555,15pF ,C_0805_2012Metric,26.690897,77.908955,0.0,top
C1556,18pF ,C_0805_2012Metric,33.802897,77.908955,0.0,top
C1557,20pF ,C_0805_2012Metric,40.787897,77.908955,0.0,top
C1558,22pF ,C_0805_2012Metric,47.772897,77.908955,0.0,top
C1559,30pF ,C_0805_2012Metric,54.630897,77.908955,0.0,top
C1560,33pF ,C_0805_2012Metric,61.742897,77.908955,0.0,top
C1561,47pF ,C_0805_2012Metric,68.600897,77.887955,0.0,top
C1562,100pF ,C_0805_2012Metric,75.585897,77.889955,0.0,top
C1563,150pF ,C_0805_2012Metric,85.999897,77.889955,0.0,top
C1564,220pF ,C_0805_2012Metric,19.705897,65.951955,0.0,top
C1565,470pF ,C_0805_2012Metric,30.185897,65.964955,0.0,top
C1566,12pF ,C_0805_2012Metric,19.715897,75.857955,0.0,top
C1567,12pF ,C_0805_2012Metric,19.715897,73.825955,0.0,top
C1568,12pF ,C_0805_2012Metric,19.715897,71.793955,0.0,top
C1569,12pF ,C_0805_2012Metric,19.715897,69.761955,0.0,top
C1570,12pF ,C_0805_2012Metric,23.139897,77.908955,0.0,top
C1571,12pF ,C_0805_2012Metric,23.139897,75.857955,0.0,top
C1572,12pF ,C_0805_2012Metric,23.139897,73.825955,0.0,top
C1573,12pF ,C_0805_2012Metric,23.139897,71.793955,0.0,top
C1574,12pF ,C_0805_2012Metric,23.139897,69.761955,0.0,top
C1575,15pF ,C_0805_2012Metric,26.690897,75.857955,0.0,top
C1576,15pF ,C_0805_2012Metric,26.690897,73.825955,0.0,top
C1577,15pF ,C_0805_2012Metric,26.690897,71.793955,0.0,top
C1578,15pF ,C_0805_2012Metric,26.690897,69.761955,0.0,top
C1579,15pF ,C_0805_2012Metric,30.114897,77.908955,0.0,top
C1580,15pF ,C_0805_2012Metric,30.114897,75.857955,0.0,top
C1581,15pF ,C_0805_2012Metric,30.114897,73.825955,0.0,top
C1582,15pF ,C_0805_2012Metric,30.114897,71.793955,0.0,top
C1583,15pF ,C_0805_2012Metric,30.114897,69.761955,0.0,top
C1584,18pF ,C_0805_2012Metric,33.802897,75.857955,0.0,top
C1585,18pF ,C_0805_2012Metric,33.802897,73.825955,0.0,top
C1586,18pF ,C_0805_2012Metric,33.802897,71.793955,0.0,top
C1587,18pF ,C_0805_2012Metric,33.802897,69.761955,0.0,top
C1588,18pF ,C_0805_2012Metric,37.226897,77.908955,0.0,top
C1589,18pF ,C_0805_2012Metric,37.226897,75.857955,0.0,top
C1590,18pF ,C_0805_2012Metric,37.226897,73.825955,0.0,top
C1591,18pF ,C_0805_2012Metric,37.226897,71.793955,0.0,top
C1592,18pF ,C_0805_2012Metric,37.226897,69.761955,0.0,top
C1593,20pF ,C_0805_2012Metric,40.787897,75.857955,0.0,top
C1594,20pF ,C_0805_2012Metric,40.787897,73.825955,0.0,top
C1595,20pF ,C_0805_2012Metric,40.787897,71.793955,0.0,top
C1596,20pF ,C_0805_2012Metric,40.787897,69.761955,0.0,top
C1597,20pF ,C_0805_2012Metric,44.226897,77.908955,0.0,top
C1598,20pF ,C_0805_2012Metric,44.226897,75.857955,0.0,top
C1599,20pF ,C_0805_2012Metric,44.226897,73.825955,0.0,top
C1600,20pF ,C_0805_2012Metric,44.226897,71.793955,0.0,top
C1601,20pF ,C_0805_2012Metric,44.226897,69.761955,0.0,top
C1602,22pF ,C_0805_2012Metric,47.772897,75.857955,0.0,top
C1603,22pF ,C_0805_2012Metric,47.772897,73.825955,0.0,top
C1604,22pF ,C_0805_2012Metric,47.772897,71.793955,0.0,top
C1605,22pF ,C_0805_2012Metric,47.772897,69.761955,0.0,top
C1606,22pF ,C_0805_2012Metric,51.220897,77.908955,0.0,top
C1607,22pF ,C_0805_2012Metric,51.220897,75.857955,0.0,top
C1608,22pF ,C_0805_2012Metric,51.220897,73.825955,0.0,top
C1609,22pF ,C_0805_2012Metric,51.220897,71.793955,0.0,top
C1610,22pF ,C_0805_2012Metric,51.220897,69.761955,0.0,top
C1611,30pF ,C_0805_2012Metric,54.630897,75.857955,0.0,top
C1612,30pF ,C_0805_2012Metric,54.630897,73.825955,0.0,top
C1613,30pF ,C_0805_2012Metric,54.630897,71.793955,0.0,top
C1614,30pF ,C_0805_2012Metric,54.630897,69.761955,0.0,top
C1615,30pF ,C_0805_2012Metric,58.054897,77.908955,0.0,top
C1616,30pF ,C_0805_2012Metric,58.054897,75.857955,0.0,top
C1617,30pF ,C_0805_2012Metric,58.054897,73.825955,0.0,top
C1618,30pF ,C_0805_2012Metric,58.054897,71.793955,0.0,top
C1619,30pF ,C_0805_2012Metric,58.054897,69.761955,0.0,top
C1620,33pF ,C_0805_2012Metric,61.742897,75.857955,0.0,top
C1621,33pF ,C_0805_2012Metric,61.742897,73.825955,0.0,top
C1622,33pF ,C_0805_2012Metric,61.742897,71.793955,0.0,top
C1623,33pF ,C_0805_2012Metric,61.742897,69.761955,0.0,top
C1624,33pF ,C_0805_2012Metric,65.150897,77.887955,0.0,top
C1625,33pF ,C_0805_2012Metric,65.150897,75.836955,0.0,top
C1626,33pF ,C_0805_2012Metric,65.150897,73.804955,0.0,top
C1627,33pF ,C_0805_2012Metric,65.150897,71.772955,0.0,top
C1628,33pF ,C_0805_2012Metric,65.150897,69.740955,0.0,top
C1629,47pF ,C_0805_2012Metric,68.600897,75.855955,0.0,top
C1630,47pF ,C_0805_2012Metric,68.600897,73.823955,0.0,top
C1631,47pF ,C_0805_2012Metric,68.600897,71.778955,0.0,top
C1632,47pF ,C_0805_2012Metric,68.600897,69.759955,0.0,top
C1633,47pF ,C_0805_2012Metric,72.024897,77.887955,0.0,top
C1634,47pF ,C_0805_2012Metric,72.024897,75.855955,0.0,top
C1635,47pF ,C_0805_2012Metric,72.024897,73.823955,0.0,top
C1636,47pF ,C_0805_2012Metric,72.024897,71.778955,0.0,top
C1637,47pF ,C_0805_2012Metric,72.024897,69.759955,0.0,top
C1638,100pF ,C_0805_2012Metric,75.585897,75.857955,0.0,top
C1639,100pF ,C_0805_2012Metric,75.585897,73.825955,0.0,top
C1640,100pF ,C_0805_2012Metric,75.585897,71.780955,0.0,top
C1641,100pF ,C_0805_2012Metric,75.585897,69.761955,0.0,top
C1642,100pF ,C_0805_2012Metric,82.433897,71.780955,0.0,top
C1643,100pF ,C_0805_2012Metric,79.009897,77.889955,0.0,top
C1644,100pF ,C_0805_2012Metric,79.009897,75.857955,0.0,top
C1645,100pF ,C_0805_2012Metric,79.009897,73.825955,0.0,top
C1646,100pF ,C_0805_2012Metric,79.009897,71.780955,0.0,top
C1647,100pF ,C_0805_2012Metric,79.009897,69.761955,0.0,top
C1648,100pF ,C_0805_2012Metric,82.433897,69.761955,0.0,top
C1649,100pF ,C_0805_2012Metric,82.438897,77.889955,0.0,top
C1650,100pF ,C_0805_2012Metric,82.438897,75.857955,0.0,top
C1651,100pF ,C_0805_2012Metric,82.438897,73.825955,0.0,top
C1652,150pF ,C_0805_2012Metric,85.999897,75.857955,0.0,top
C1653,150pF ,C_0805_2012Metric,85.999897,73.825955,0.0,top
C1654,150pF ,C_0805_2012Metric,85.999897,71.780955,0.0,top
C1655,150pF ,C_0805_2012Metric,85.999897,69.761955,0.0,top
C1656,150pF ,C_0805_2012Metric,92.852897,71.780955,0.0,top
C1657,150pF ,C_0805_2012Metric,89.418897,77.889955,0.0,top
C1658,150pF ,C_0805_2012Metric,89.418897,75.857955,0.0,top
C1659,150pF ,C_0805_2012Metric,89.418897,73.825955,0.0,top
C1660,150pF ,C_0805_2012Metric,89.418897,71.780955,0.0,top
C1661,150pF ,C_0805_2012Metric,89.418897,69.761955,0.0,top
C1662,150pF ,C_0805_2012Metric,92.852897,69.761955,0.0,top
C1663,150pF ,C_0805_2012Metric,92.852897,77.889955,0.0,top
C1664,150pF ,C_0805_2012Metric,92.852897,75.857955,0.0,top
C1665,150pF ,C_0805_2012Metric,92.852897,73.825955,0.0,top
C1666,220pF ,C_0805_2012Metric,19.705897,63.919955,0.0,top
C1667,220pF ,C_0805_2012Metric,19.705897,61.887955,0.0,top
C1668,220pF ,C_0805_2012Metric,19.705897,59.842955,0.0,top
C1669,220pF ,C_0805_2012Metric,19.705897,57.823955,0.0,top
C1670,220pF ,C_0805_2012Metric,26.558897,59.842955,0.0,top
C1671,220pF ,C_0805_2012Metric,23.134897,65.951955,0.0,top
C1672,220pF ,C_0805_2012Metric,23.134897,63.919955,0.0,top
C1673,220pF ,C_0805_2012Metric,23.134897,61.887955,0.0,top
C1674,220pF ,C_0805_2012Metric,23.134897,59.842955,0.0,top
C1675,220pF ,C_0805_2012Metric,23.134897,57.823955,0.0,top
C1676,220pF ,C_0805_2012Metric,26.558897,57.823955,0.0,top
C1677,220pF ,C_0805_2012Metric,26.558897,65.951955,0.0,top
C1678,220pF ,C_0805_2012Metric,26.558897,63.919955,0.0,top
C1679,220pF ,C_0805_2012Metric,26.558897,61.887955,0.0,top
C1680,470pF ,C_0805_2012Metric,30.185897,63.932955,0.0,top
C1681,470pF ,C_0805_2012Metric,30.185897,61.900955,0.0,top
C1682,470pF ,C_0805_2012Metric,30.185897,59.855955,0.0,top
C1683,470pF ,C_0805_2012Metric,30.185897,57.836955,0.0,top
C1684,470pF ,C_0805_2012Metric,37.038897,59.855955,0.0,top
C1685,470pF ,C_0805_2012Metric,33.614897,65.964955,0.0,top
C1686,470pF ,C_0805_2012Metric,33.614897,63.932955,0.0,top
C1687,470pF ,C_0805_2012Metric,33.614897,61.900955,0.0,top
C1688,470pF ,C_0805_2012Metric,33.614897,59.855955,0.0,top
C1689,470pF ,C_0805_2012Metric,33.614897,57.836955,0.0,top
C1690,470pF ,C_0805_2012Metric,37.038897,57.836955,0.0,top
C1691,470pF ,C_0805_2012Metric,37.038897,65.964955,0.0,top
C1692,470pF ,C_0805_2012Metric,37.038897,63.932955,0.0,top
C1693,470pF ,C_0805_2012Metric,37.038897,61.900955,0.0,top
C1694,1nF ,C_0805_2012Metric,40.533897,65.964955,0.0,top
C1695,1.5nF ,C_0805_2012Metric,47.523897,65.964955,0.0,top
C1696,2.2nF ,C_0805_2012Metric,54.503897,65.951955,0.0,top
C1697,4.7nF ,C_0805_2012Metric,61.488897,65.951955,0.0,top
C1698,6.8nF ,C_0805_2012Metric,68.473897,65.951955,0.0,top
C1699,10nF ,C_0805_2012Metric,75.331897,65.951955,0.0,top
C1700,22nF ,C_0805_2012Metric,82.316897,65.951955,0.0,top
C1701,33nF ,C_0805_2012Metric,19.772018,54.02596,0.0,top
C1702,47nF ,C_0805_2012Metric,26.691018,54.02596,0.0,top
C1703,100nF ,C_0805_2012Metric,33.625581,54.013955,0.0,top
